player_club,age,position,nationality,player_height,strong_foot,contract_value_time,appearances,PPG,substitutions_on,substitutions_off,goals_conceded,clean_sheet,market_value,minute_per_game,goal_per_game,assist_per_game
411,25.0,Midfielder,208,1.88,right,4.0,11.0,2.18,0.0,2.0,0.0,0.0,120000.0,83.27272727,0.0909090909090909,0.0909090909090909
332,28.0,Midfielder,192,1.87,right,1.0,4.0,1.5,0.0,4.0,0.0,0.0,3500.0,69.25,0.0,0.0
1,28.0,Midfielder,152,1.75,right,3.0,8.0,2.5,1.0,5.0,0.0,0.0,8000.0,78.375,0.0,0.0
1,24.0,Midfielder,152,1.77,right,3.0,12.0,1.42,0.0,1.0,0.0,0.0,1500.0,0.089166667,0.0,0.0
1,32.0,Midfielder,134,1.86,right,1.0,11.0,2.18,8.0,2.0,0.0,0.0,500.0,37.81818182,0.0,0.0
1,25.0,Midfielder,208,1.8264723398623608,right,2.0,16.0,1.25,3.0,3.0,0.0,0.0,500.0,0.0765625,0.0,0.25
358,34.0,Forward,187,1.89,left,1.0,14.0,2.14,2.0,12.0,0.0,0.0,2000.0,59.42857143,0.2857142857142857,0.0
1,26.0,Forward,151,1.8,left,1.0,7.0,1.71,5.0,3.0,0.0,0.0,4000.0,36.85714286,0.0,0.0
421,35.0,Forward,190,1.9,both,1.0,4.0,2.5,3.0,1.0,0.0,0.0,4000.0,25.25,0.25,0.0
409,34.0,Forward,150,1.8,right,1.0,9.0,0.89,2.0,7.0,0.0,0.0,4000.0,58.11111111,0.1111111111111111,0.1111111111111111
1,36.0,Forward,193,1.75,right,0.0,5.0,2.0,1.0,4.0,0.0,0.0,700.0,58.2,0.0,0.2
1,32.0,Forward,208,1.83,right,2.0,13.0,1.23,9.0,4.0,0.0,0.0,400.0,32.61538462,0.1538461538461538,0.0
1,36.0,Forward,209,1.8,left,1.0,10.0,1.0,0.0,1.0,0.0,0.0,600.0,90.0,0.1,0.1
428,29.0,Defender,205,1.8,left,3.0,2.0,3.0,2.0,0.0,0.0,0.0,40000.0,1.5,0.0,0.0
1,26.0,Defender,183,1.9,right,1.0,5.0,2.0,0.0,0.0,0.0,0.0,6000.0,90.0,0.0,0.0
1,33.0,Defender,208,1.85,right,1.0,13.0,0.85,0.0,1.0,0.0,0.0,600.0,0.086538462,0.0,0.0
1,27.0,Defender,208,1.9,left,1.0,7.0,0.57,2.0,3.0,0.0,0.0,300.0,59.0,0.0,0.0
1,31.0,Defender,209,1.83,left,2.0,10.0,0.9,1.0,1.0,0.0,0.0,1500.0,80.7,0.0,0.1
1,33.0,Defender,208,1.74,right,2.0,9.0,1.22,4.0,3.0,0.0,0.0,1000.0,51.44444444,0.0,0.0
1,29.0,Midfielder,200,1.79,right,2.0,8.0,0.88,3.0,1.0,0.0,0.0,18000.0,63.0,0.0,0.0
1,27.0,Midfielder,208,1.88,left,0.0,12.0,2.25,4.0,3.0,0.0,0.0,400.0,53.5,0.0,0.0833333333333333
1,27.0,Midfielder,208,1.75,right,4.0,9.0,1.22,1.0,1.0,0.0,0.0,12000.0,80.55555556,0.1111111111111111,0.2222222222222222
1,24.0,Midfielder,168,1.75,right,1.0,10.0,1.0,5.0,5.0,0.0,0.0,200.0,42.7,0.1,0.0
1,30.0,Forward,167,1.63,left,2.0,5.0,0.8,2.0,3.0,0.0,0.0,3000.0,40.8,0.0,0.0
311,32.0,Forward,169,1.8,right,1.0,6.0,0.67,3.0,2.0,0.0,0.0,2000.0,46.16666667,0.1666666666666666,0.0
1,27.0,Forward,183,1.73,left,2.0,1.0,1.5143660090423348,1.0,0.0,0.0,0.0,8000.0,9.0,0.0,0.0
1,27.0,Forward,208,1.75,left,2.0,4.0,2.25,0.0,3.0,0.0,0.0,300.0,72.0,0.0,0.25
356,32.0,Defender,191,1.99,right,3.0,2.0,0.5,0.0,0.0,0.0,0.0,3000.0,90.0,0.0,0.0
1,28.0,Defender,177,1.89,right,3.0,8.0,0.13,0.0,1.0,0.0,0.0,11000.0,88.875,0.0,0.0
1,30.0,Defender,205,1.93,left,0.0,7.0,2.14,0.0,0.0,0.0,0.0,2200.0,90.0,0.1428571428571428,0.0
1,30.0,Defender,208,1.85,right,1.0,4.0,1.5143660090423348,0.0,0.0,0.0,0.0,2000.0,87.25,0.0,0.0
1,27.0,Defender,208,1.91,right,2.0,11.0,1.09,0.0,1.0,0.0,0.0,4000.0,85.90909091,0.0,0.0
283,29.0,Defender,208,1.83,left,2.0,1.0,1.0,0.0,1.0,0.0,0.0,8000.0,45.0,0.0,0.0
1,25.0,Defender,160,1.85,right,0.0,11.0,1.09,0.0,3.0,0.0,0.0,1000.0,84.63636364,0.0,0.0909090909090909
1,24.0,Defender,208,1.79,right,3.0,12.0,1.42,2.0,2.0,0.0,0.0,175.0,71.25,0.0,0.0
1,31.0,Midfielder,128,1.84,right,1.0,10.0,0.4,2.0,1.0,0.0,0.0,10000.0,79.1,0.1,0.1
391,29.0,Midfielder,191,1.85,right,1.0,8.0,2.13,0.0,1.0,0.0,0.0,20000.0,89.5,0.125,0.0
284,33.0,Midfielder,209,1.83,right,1.0,7.0,1.14,1.0,4.0,0.0,0.0,2000.0,58.14285714,0.0,0.0
388,33.0,Midfielder,205,1.69,right,1.0,10.0,1.9,0.0,2.0,0.0,0.0,2500.0,85.7,0.0,0.2
1,29.0,Midfielder,208,1.77,right,1.0,6.0,1.33,1.0,3.0,0.0,0.0,22000.0,60.66666667,0.0,0.0
1,29.0,Midfielder,208,1.81,right,3.0,8.0,1.75,6.0,2.0,0.0,0.0,13000.0,25.75,0.0,0.0
383,30.0,Forward,169,1.78,right,3.0,20.0,2.05,3.0,4.0,0.0,0.0,6000.0,0.08095,0.35,0.3
362,31.0,Forward,198,1.75,right,2.0,5.0,1.0,4.0,1.0,0.0,0.0,6000.0,24.0,0.0,0.0
1,32.0,Forward,203,1.86,right,2.0,6.0,1.67,6.0,0.0,0.0,0.0,1200.0,10.5,0.1666666666666666,0.0
1,29.0,Forward,208,1.93,right,3.0,3.0,1.33,1.0,2.0,0.0,0.0,1800.0,58.33333333,0.3333333333333333,0.3333333333333333
1,24.0,Forward,152,1.7,right,1.0,8.0,1.25,3.0,4.0,0.0,0.0,1800.0,50.625,0.125,0.0
1,33.0,Defender,166,1.95,right,1.0,3.0,1.33,1.0,0.0,0.0,0.0,2500.0,60.33333333,0.0,0.0
356,31.0,Defender,208,1.85,right,2.0,3.0,2.33,2.0,0.0,0.0,0.0,3000.0,38.33333333,0.0,0.0
1,34.0,Defender,198,1.88,left,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3200.0,90.0,0.0,0.0
1,33.0,Defender,206,1.93,right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,750.0,60.0,0.0,0.0
1,27.0,Defender,210,1.9,left,0.0,7.0,0.29,0.0,0.0,0.0,0.0,200.0,90.0,0.0,0.0
409,27.0,Defender,208,1.94,left,7.0,10.0,1.1,0.0,0.0,0.0,0.0,38000.0,90.0,0.0,0.1
353,25.0,Defender,206,1.74,left,1.0,17.0,1.88,1.0,5.0,0.0,0.0,2400.0,0.081352941,0.0,0.3529411764705882
1,24.0,Defender,208,1.83,left,3.0,8.0,0.75,2.0,4.0,0.0,0.0,5000.0,58.5,0.0,0.0
379,30.0,Defender,209,1.75,both,1.0,10.0,2.0,1.0,2.0,0.0,0.0,4000.0,77.8,0.0,0.0
1,32.0,Defender,152,1.85,right,2.0,6.0,0.67,3.0,0.0,0.0,0.0,3000.0,54.33333333,0.0,0.1666666666666666
1,33.0,Defender,135,1.83,right,0.0,5.0,0.6,1.0,2.0,0.0,0.0,275.0,65.8,0.2,0.0
1,27.0,Midfielder,206,1.8,right,2.0,11.0,3.0,0.0,4.0,0.0,0.0,32000.0,87.72727273,0.0,0.2727272727272727
346,29.0,Midfielder,204,1.88,right,1.0,6.0,1.0,0.0,0.0,0.0,0.0,7000.0,90.0,0.0,0.0
1,24.0,Midfielder,167,1.75,right,0.0,13.0,0.54,1.0,0.0,0.0,0.0,325.0,0.084230769,0.0769230769230769,0.1538461538461538
385,38.0,Midfielder,206,1.7,right,1.0,5.0,2.2,1.0,1.0,0.0,0.0,800.0,66.4,0.2,0.0
1,24.0,Midfielder,208,1.71,right,3.0,6.0,1.67,0.0,3.0,0.0,0.0,40000.0,85.0,0.1666666666666666,0.0
1,30.0,Forward,127,1.79,left,1.0,5.0,1.0,2.0,3.0,0.0,0.0,1500.0,42.2,0.0,0.0
1,28.0,Forward,209,1.78,right,1.0,9.0,1.56,1.0,5.0,0.0,0.0,9000.0,70.11111111,0.1111111111111111,0.2222222222222222
1,29.0,Forward,208,1.82,right,1.0,6.0,1.33,6.0,0.0,0.0,0.0,250.0,17.66666667,0.0,0.0
1,33.0,Forward,193,1.87,right,1.0,10.0,1.4,4.0,4.0,0.0,0.0,5000.0,52.4,0.5,0.1
425,27.0,Forward,206,1.78,right,3.0,10.0,2.7,1.0,7.0,0.0,0.0,50000.0,65.3,0.4,0.2
1,30.0,Forward,207,1.85,right,1.0,10.0,1.4,5.0,4.0,0.0,0.0,3000.0,44.1,0.2,0.0
1,27.0,Forward,209,1.91,right,1.0,4.0,0.25,1.0,3.0,0.0,0.0,1000.0,60.25,0.0,0.25
1,25.0,Forward,208,1.78,right,2.0,9.0,1.44,7.0,2.0,0.0,0.0,700.0,26.88888889,0.0,0.0
136,34.0,Defender,210,1.87,right,0.0,2.0,1.5143660090423348,0.0,0.0,0.0,0.0,500.0,90.0,0.0,0.0
409,26.0,Defender,208,1.83,right,7.0,8.0,1.38,1.0,0.0,0.0,0.0,20000.0,82.25,0.0,0.0
1,34.0,Defender,208,1.86,right,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1000.0,11.0,0.0,0.0
1,33.0,Midfielder,180,1.86,right,0.0,9.0,2.44,0.0,4.0,0.0,0.0,1200.0,83.33333333,0.1111111111111111,0.0
352,28.0,Midfielder,205,1.82,left,0.0,2.0,1.5143660090423348,2.0,0.0,0.0,0.0,3000.0,15.0,0.0,0.0
1,31.0,Midfielder,135,1.78,left,1.0,7.0,0.86,7.0,0.0,0.0,0.0,7000.0,6.571428571,0.0,0.0
312,29.0,Midfielder,202,1.73,right,2.0,8.0,1.0,4.0,4.0,0.0,0.0,1500.0,40.625,0.0,0.25
1,31.0,Midfielder,183,1.68,both,0.0,12.0,1.33,8.0,3.0,0.0,0.0,250.0,40.16666667,0.0833333333333333,0.0833333333333333
359,31.0,Forward,166,1.8,right,0.0,3.0,2.0,2.0,1.0,0.0,0.0,10000.0,30.33333333,0.0,0.3333333333333333
1,29.0,Forward,83,1.82,right,1.0,11.0,0.64,6.0,4.0,0.0,0.0,250.0,45.36363636,0.0909090909090909,0.0
1,33.0,Forward,208,1.81,left,2.0,6.0,0.67,1.0,5.0,0.0,0.0,1400.0,56.16666667,0.0,0.0
297,26.0,Forward,204,1.75,left,3.0,8.0,0.88,3.0,5.0,0.0,0.0,700.0,47.75,0.0,0.25
356,33.0,Forward,135,1.82,right,2.0,10.0,1.4,5.0,4.0,0.0,0.0,4000.0,49.5,0.2,0.1
415,28.0,Forward,169,1.95,right,0.0,12.0,1.92,5.0,6.0,0.0,0.0,25000.0,49.33333333,0.25,0.1666666666666666
1,31.0,Defender,92,1.93,right,1.0,7.0,2.29,2.0,2.0,0.0,0.0,250.0,62.14285714,0.0,0.0
1,24.0,Defender,208,1.78,left,2.0,2.0,1.5,0.0,0.0,0.0,0.0,10000.0,90.0,0.0,0.5
1,31.0,Defender,208,1.7,left,3.0,12.0,1.08,1.0,3.0,0.0,0.0,1200.0,77.83333333,0.0,0.0
352,36.0,Defender,135,1.78,right,2.0,7.0,1.86,0.0,0.0,0.0,0.0,300.0,89.57142857,0.0,0.1428571428571428
1,24.0,Defender,208,1.75,right,1.0,4.0,1.5143660090423348,1.0,3.0,0.0,0.0,375.0,59.25,0.0,0.0
1,33.0,Midfielder,166,1.68,right,1.0,7.0,1.0,1.0,1.0,0.0,0.0,1000.0,83.28571429,0.1428571428571428,0.0
1,30.0,Midfielder,134,1.84,right,0.0,7.0,1.5143660090423348,0.0,1.0,0.0,0.0,600.0,73.42857143,0.0,0.0
404,28.0,Midfielder,163,1.84,right,1.0,10.0,2.5,1.0,0.0,0.0,0.0,27000.0,84.3,0.1,0.0
1,33.0,Midfielder,167,1.85,left,1.0,8.0,1.0,6.0,2.0,0.0,0.0,2000.0,33.125,0.0,0.0
335,23.0,Midfielder,191,1.89,left,5.0,4.0,3.0,0.0,1.0,0.0,0.0,20000.0,69.75,0.0,0.25
425,21.0,Midfielder,208,1.7,left,3.0,1.0,3.0,1.0,0.0,0.0,0.0,35000.0,7.0,0.0,0.0
1,32.0,Forward,151,1.7,left,0.0,5.0,1.2,0.0,1.0,0.0,0.0,1000.0,72.0,0.4,0.0
1,30.0,Forward,180,1.75,right,1.0,7.0,1.86,2.0,5.0,0.0,0.0,1200.0,52.57142857,0.2857142857142857,0.4285714285714285
1,29.0,Forward,103,1.77,right,1.0,6.0,1.17,3.0,3.0,0.0,0.0,1000.0,49.83333333,0.1666666666666666,0.1666666666666666
128,34.0,Forward,206,1.81,right,1.0,10.0,1.3,0.0,3.0,0.0,0.0,75.0,86.7,0.3,0.0
283,32.0,Defender,192,1.86,right,1.0,7.0,1.57,0.0,1.0,0.0,0.0,10000.0,81.14285714,0.2857142857142857,0.0
1,33.0,Defender,210,1.9,right,3.0,10.0,1.4,0.0,0.0,0.0,0.0,3000.0,90.0,0.0,0.1
1,24.0,Defender,208,1.85,right,2.0,12.0,2.0,5.0,0.0,0.0,0.0,175.0,58.08333333,0.0833333333333333,0.0833333333333333
1,24.0,Defender,208,1.92,left,2.0,1.0,1.5143660090423348,0.0,1.0,0.0,0.0,250.0,85.0,0.0,0.0
1,29.0,Defender,203,1.8,left,1.0,3.0,1.33,2.0,1.0,0.0,0.0,500.0,34.33333333,0.0,0.0
1,30.0,Defender,209,1.78,right,1.0,5.0,1.2,0.0,5.0,0.0,0.0,1800.0,63.6,0.0,0.0
1,28.0,Defender,208,1.8,right,1.0,14.0,1.64,1.0,5.0,0.0,0.0,125.0,0.076285714,0.0,0.2142857142857142
1,34.0,Midfielder,208,1.77,left,1.0,5.0,1.6,1.0,3.0,0.0,0.0,300.0,69.0,0.0,0.0
1,32.0,Midfielder,208,1.84,right,1.0,5.0,1.4,4.0,1.0,0.0,0.0,2000.0,27.8,0.0,0.0
283,26.0,Midfielder,208,1.87,right,1.0,9.0,2.0,4.0,3.0,0.0,0.0,25000.0,47.55555556,0.0,0.0
1,35.0,Midfielder,167,1.73,left,2.0,8.0,0.5,7.0,1.0,0.0,0.0,500.0,19.875,0.0,0.0
1,33.0,Midfielder,195,1.75,right,2.0,9.0,1.0,0.0,3.0,0.0,0.0,450.0,82.0,0.2222222222222222,0.1111111111111111
246,28.0,Forward,150,1.78,left,1.0,11.0,1.73,8.0,3.0,0.0,0.0,250.0,26.63636364,0.0909090909090909,0.0909090909090909
283,30.0,Forward,159,1.74,left,2.0,6.0,1.83,4.0,1.0,0.0,0.0,20000.0,31.0,0.0,0.0
283,29.0,Forward,208,1.79,right,3.0,8.0,1.5,2.0,4.0,0.0,0.0,15000.0,59.5,0.0,0.25
191,35.0,Forward,208,1.74,right,1.0,2.0,1.5143660090423348,2.0,0.0,0.0,0.0,125.0,19.5,0.0,0.0
1,35.0,Forward,165,1.89,right,1.0,7.0,0.57,2.0,0.0,0.0,0.0,1000.0,66.0,0.2857142857142857,0.1428571428571428
1,32.0,Forward,197,1.79,right,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1400.0,39.0,0.0,0.0
1,34.0,Forward,209,1.91,right,2.0,11.0,1.55,0.0,1.0,0.0,0.0,5000.0,90.0,0.4545454545454545,0.0909090909090909
1,33.0,Defender,204,1.87,right,1.0,8.0,1.88,3.0,2.0,0.0,0.0,1000.0,62.0,0.125,0.0
1,30.0,Defender,198,1.91,left,2.0,9.0,1.56,1.0,1.0,0.0,0.0,1500.0,86.11111111,0.0,0.3333333333333333
1,24.0,Defender,208,1.88,right,2.0,13.0,1.38,1.0,1.0,0.0,0.0,4800.0,0.085769231,0.0769230769230769,0.0
162,27.0,Defender,200,1.95,left,1.0,11.0,1.09,0.0,0.0,0.0,0.0,900.0,90.0,0.0,0.0
418,33.0,Defender,209,1.74,right,1.0,10.0,1.8,0.0,0.0,0.0,0.0,1400.0,90.0,0.0,0.0
1,31.0,Defender,1,1.83,right,1.0,10.0,0.6,6.0,1.0,0.0,0.0,2500.0,44.0,0.0,0.0
1,29.0,Defender,209,1.88,right,1.0,11.0,2.36,2.0,2.0,0.0,0.0,250.0,80.72727273,0.0909090909090909,0.1818181818181818
1,29.0,Midfielder,208,1.85,right,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1200.0,62.0,0.0,0.0
1,31.0,Midfielder,161,1.83,right,1.0,8.0,1.0,1.0,3.0,0.0,0.0,10000.0,70.75,0.125,0.0
1,29.0,Midfielder,208,1.85,left,1.0,9.0,1.0,5.0,4.0,0.0,0.0,9000.0,43.77777778,0.0,0.0
301,33.0,Midfielder,211,1.82,both,2.0,8.0,1.75,4.0,3.0,0.0,0.0,1800.0,48.0,0.0,0.0
176,24.0,Midfielder,206,1.73,right,0.0,5.0,2.6,3.0,1.0,0.0,0.0,1200.0,43.2,0.0,0.2
1,26.0,Midfielder,135,1.83,right,2.0,7.0,1.86,2.0,3.0,0.0,0.0,600.0,66.85714286,0.0,0.1428571428571428
1,31.0,Forward,185,1.8,left,1.0,13.0,1.46,7.0,4.0,0.0,0.0,1800.0,50.30769231,0.0,0.0769230769230769
402,27.0,Forward,204,1.87,left,4.0,10.0,1.2,1.0,4.0,0.0,0.0,12000.0,75.3,0.3,0.0
1,24.0,Forward,180,1.84,left,1.0,8.0,2.0,4.0,3.0,0.0,0.0,350.0,42.875,0.375,0.0
1,31.0,Defender,208,1.85,right,2.0,8.0,1.0,0.0,0.0,0.0,0.0,13000.0,90.0,0.0,0.0
1,35.0,Defender,208,1.8,left,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1000.0,60.33333333,0.0,0.0
1,31.0,Defender,208,1.85,left,3.0,11.0,1.09,1.0,0.0,0.0,0.0,1000.0,83.27272727,0.0,0.0
1,31.0,Defender,208,1.83,left,2.0,7.0,1.0,3.0,0.0,0.0,0.0,3000.0,55.28571429,0.0,0.2857142857142857
1,25.0,Defender,208,1.87,left,1.0,2.0,0.5,0.0,1.0,0.0,0.0,125.0,82.0,0.0,0.0
1,24.0,Defender,208,1.81,left,0.0,14.0,1.5,0.0,2.0,0.0,0.0,175.0,0.086142857,0.0,0.3571428571428571
147,26.0,Midfielder,186,1.78,right,4.0,11.0,1.36,0.0,0.0,0.0,0.0,2500.0,90.0,0.0,0.0
1,24.0,Midfielder,208,1.75,right,1.0,8.0,1.0,6.0,2.0,0.0,0.0,250.0,28.375,0.0,0.0
1,32.0,Midfielder,152,1.76,left,1.0,10.0,1.2,3.0,5.0,0.0,0.0,400.0,63.7,0.0,0.1
1,24.0,Forward,208,1.83,left,3.0,10.0,1.1,0.0,1.0,0.0,0.0,22000.0,89.3,0.4,0.3
1,33.0,Forward,142,1.86,left,0.0,9.0,1.44,1.0,3.0,0.0,0.0,1000.0,81.0,0.4444444444444444,0.1111111111111111
1,32.0,Forward,123,1.91,right,1.0,8.0,1.63,0.0,6.0,0.0,0.0,7000.0,80.875,0.625,0.0
367,32.0,Forward,170,1.8,right,1.0,13.0,2.15,7.0,6.0,0.0,0.0,800.0,48.38461538,0.0769230769230769,0.0
1,35.0,Forward,183,1.86,right,1.0,4.0,0.75,3.0,1.0,0.0,0.0,125.0,24.5,0.5,0.0
1,34.0,Forward,46,1.7,right,1.0,9.0,1.22,6.0,3.0,0.0,0.0,400.0,35.88888889,0.3333333333333333,0.0
1,32.0,Defender,152,1.93,right,2.0,12.0,1.67,1.0,0.0,0.0,0.0,1000.0,83.16666667,0.0833333333333333,0.0
335,32.0,Defender,208,1.92,right,2.0,8.0,1.88,0.0,1.0,0.0,0.0,12000.0,88.25,0.0,0.0
283,32.0,Defender,208,2.01,left,2.0,10.0,1.8,1.0,0.0,0.0,0.0,8000.0,81.1,0.0,0.0
397,36.0,Defender,168,1.9,right,1.0,6.0,1.33,4.0,1.0,0.0,0.0,150.0,36.33333333,0.0,0.0
384,24.0,Defender,169,1.83,right,3.0,6.0,0.67,1.0,1.0,0.0,0.0,8000.0,71.16666667,0.1666666666666666,0.0
1,28.0,Defender,208,1.87,right,1.0,11.0,0.64,3.0,4.0,0.0,0.0,125.0,62.81818182,0.0,0.0909090909090909
256,33.0,Defender,209,1.75,right,1.0,6.0,1.83,1.0,0.0,0.0,0.0,700.0,82.5,0.0,0.3333333333333333
411,27.0,Defender,208,1.86,right,4.0,8.0,1.88,1.0,1.0,0.0,0.0,55000.0,78.75,0.0,0.0
387,28.0,Midfielder,161,1.82,right,2.0,7.0,2.14,2.0,4.0,0.0,0.0,35000.0,62.14285714,0.2857142857142857,0.0
174,25.0,Midfielder,174,1.92,right,2.0,8.0,0.75,5.0,2.0,0.0,0.0,1200.0,43.5,0.0,0.125
422,33.0,Midfielder,202,1.81,right,2.0,11.0,2.0,1.0,6.0,0.0,0.0,8000.0,69.09090909,0.0,0.3636363636363636
425,25.0,Midfielder,211,1.76,right,4.0,11.0,2.73,2.0,3.0,0.0,0.0,75000.0,70.54545455,0.0909090909090909,0.0
327,33.0,Midfielder,152,1.79,right,0.0,4.0,1.25,3.0,0.0,0.0,0.0,125.0,39.25,0.0,0.0
1,25.0,Midfielder,208,1.75,right,2.0,13.0,1.62,3.0,7.0,0.0,0.0,200.0,62.84615385,0.0,0.0
1,25.0,Midfielder,152,1.76,right,1.0,8.0,1.88,2.0,6.0,0.0,0.0,3000.0,61.875,0.125,0.0
1,27.0,Midfielder,208,1.78,right,1.0,9.0,2.0,2.0,5.0,0.0,0.0,350.0,73.11111111,0.0,0.0
1,35.0,Midfielder,203,1.87,right,1.0,9.0,1.11,0.0,1.0,0.0,0.0,50.0,88.66666667,0.0,0.0
1,25.0,Forward,157,1.83,left,2.0,5.0,2.4,4.0,1.0,0.0,0.0,2500.0,17.8,0.0,0.0
335,30.0,Forward,208,1.8,left,2.0,1.0,3.0,0.0,1.0,0.0,0.0,15000.0,26.0,0.0,0.0
1,30.0,Forward,155,1.75,left,1.0,4.0,2.25,0.0,3.0,0.0,0.0,1500.0,74.0,0.5,0.0
1,30.0,Forward,121,1.93,right,1.0,3.0,1.67,1.0,2.0,0.0,0.0,500.0,42.0,0.3333333333333333,0.3333333333333333
1,24.0,Forward,152,1.74,right,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2500.0,30.0,0.5,0.0
1,30.0,Defender,205,1.88,right,2.0,3.0,2.0,2.0,1.0,0.0,0.0,600.0,26.0,0.0,0.0
346,34.0,Defender,191,1.89,right,1.0,12.0,1.83,0.0,0.0,0.0,0.0,1000.0,0.09,0.0,0.1666666666666666
83,30.0,Defender,113,1.82,right,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1700.0,90.0,0.0,0.0
1,26.0,Defender,208,1.8,right,3.0,3.0,2.0,3.0,1.0,0.0,0.0,200.0,24.0,0.0,0.0
1,35.0,Midfielder,208,1.76,right,1.0,13.0,1.62,4.0,4.0,0.0,0.0,200.0,62.61538462,0.0,0.0
343,28.0,Midfielder,157,1.9,right,3.0,11.0,2.0,0.0,3.0,0.0,0.0,4500.0,85.09090909,0.0909090909090909,0.2727272727272727
1,28.0,Midfielder,191,1.93,left,3.0,2.0,0.5,2.0,0.0,0.0,0.0,18000.0,10.5,0.0,0.0
1,27.0,Midfielder,121,1.78,right,2.0,7.0,1.14,3.0,2.0,0.0,0.0,3600.0,60.42857143,0.0,0.0
1,24.0,Midfielder,208,1.68,right,0.0,4.0,1.75,2.0,2.0,0.0,0.0,150.0,41.25,0.0,0.0
341,31.0,Midfielder,208,1.68,right,2.0,8.0,1.38,1.0,7.0,0.0,0.0,1300.0,68.5,0.0,0.375
1,27.0,Midfielder,198,1.86,right,1.0,1.0,1.5143660090423348,1.0,0.0,0.0,0.0,2200.0,26.0,0.0,0.0
1,29.0,Midfielder,208,1.65,right,2.0,13.0,1.31,3.0,1.0,0.0,0.0,450.0,76.0,0.1538461538461538,0.3846153846153846
1,23.0,Midfielder,208,1.75,right,1.0,9.0,1.22,0.0,2.0,0.0,0.0,300.0,84.55555556,0.1111111111111111,0.0
1,27.0,Forward,179,1.83,right,1.0,3.0,1.33,0.0,3.0,0.0,0.0,1800.0,70.33333333,0.0,0.3333333333333333
1,28.0,Forward,210,1.84,right,2.0,8.0,1.75,6.0,2.0,0.0,0.0,400.0,27.875,0.0,0.0
124,28.0,Forward,204,1.88,right,2.0,11.0,1.27,10.0,1.0,0.0,0.0,1200.0,20.90909091,0.0909090909090909,0.0
1,30.0,Forward,118,1.9,right,3.0,6.0,0.67,5.0,1.0,0.0,0.0,4500.0,30.0,0.0,0.0
1,27.0,Forward,208,1.83,right,2.0,10.0,1.8,1.0,7.0,0.0,0.0,3800.0,68.8,0.2,0.0
1,32.0,Forward,151,1.78,right,1.0,9.0,0.67,4.0,4.0,0.0,0.0,150.0,45.44444444,0.1111111111111111,0.0
1,26.0,Defender,152,1.85,left,1.0,12.0,1.17,0.0,0.0,0.0,0.0,700.0,0.09,0.0833333333333333,0.0833333333333333
1,34.0,Defender,208,1.78,left,1.0,4.0,1.5,0.0,1.0,0.0,0.0,100.0,78.75,0.0,0.0
1,33.0,Defender,121,1.8,right,1.0,9.0,1.0,1.0,0.0,0.0,0.0,400.0,85.0,0.2222222222222222,0.2222222222222222
1,35.0,Midfielder,142,1.77,right,0.0,2.0,1.5,0.0,1.0,0.0,0.0,300.0,81.0,0.0,0.0
1,30.0,Midfielder,209,1.83,right,1.0,8.0,1.0,5.0,3.0,0.0,0.0,800.0,39.75,0.0,0.0
1,31.0,Midfielder,208,1.78,left,1.0,7.0,0.57,0.0,5.0,0.0,0.0,1200.0,71.14285714,0.0,0.1428571428571428
1,29.0,Forward,208,1.73,right,3.0,7.0,0.71,0.0,4.0,0.0,0.0,800.0,77.85714286,0.0,0.2857142857142857
191,34.0,Forward,181,1.74,right,1.0,3.0,1.0,1.0,2.0,0.0,0.0,150.0,64.66666667,0.3333333333333333,0.0
356,31.0,Forward,150,1.7,right,3.0,7.0,1.43,4.0,3.0,0.0,0.0,5000.0,34.42857143,0.0,0.0
1,32.0,Forward,107,1.78,right,2.0,13.0,1.31,4.0,8.0,0.0,0.0,400.0,62.69230769,0.0769230769230769,0.2307692307692307
1,30.0,Forward,167,1.83,right,1.0,5.0,2.6,2.0,1.0,0.0,0.0,800.0,52.4,0.4,0.0
1,33.0,Forward,208,1.8,left,1.0,10.0,1.9,6.0,3.0,0.0,0.0,300.0,44.3,0.3,0.0
1,31.0,Forward,208,1.87,left,2.0,5.0,2.0,5.0,0.0,0.0,0.0,225.0,20.8,0.2,0.0
1,29.0,Forward,208,1.8,right,2.0,4.0,2.5,3.0,1.0,0.0,0.0,1200.0,34.75,0.0,0.0
420,27.0,Defender,208,1.96,right,4.0,7.0,1.86,2.0,1.0,0.0,0.0,20000.0,63.28571429,0.0,0.0
1,22.0,Defender,208,1.88,right,4.0,9.0,0.44,1.0,2.0,0.0,0.0,22000.0,75.66666667,0.2222222222222222,0.0
424,27.0,Defender,209,1.71,left,4.0,10.0,1.1,0.0,2.0,0.0,0.0,8000.0,87.0,0.0,0.1
1,30.0,Defender,206,1.82,right,3.0,9.0,3.0,0.0,4.0,0.0,0.0,25000.0,86.22222222,0.1111111111111111,0.4444444444444444
1,23.0,Defender,195,1.84,right,2.0,13.0,2.08,2.0,6.0,0.0,0.0,600.0,75.92307692,0.0,0.0769230769230769
